ptMin,ptMax,tag,run,nDATA,nDATATag,nMCb,nMCbTag,nMCc,nMCcTag,nMCl,nMClTag,pb,pbTag,frb,frbTag,frc,frcTag,frl,frlTag,chi2,chi2Tag,effMC,effData,SF,effMCErr,effDataErr,SFErr,pbErr,pbTagErr,pc,pcErr,pcTag,pcTagErr,pl,plErr,plTag,plTagErr,ndof,ndofTag,p4,p4Err,p4Tag,p4ErrTag,p5,p5Err,p5Tag,p5ErrTag,nMC4,nMC4Tag,nMC5,nMC5Tag
200,350,DoubleBM2,0,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1829.627930,1656.040039,0.629599,0.769656,0.035188,0.020102,0.336116,0.199762,0.686788,1.042289,0.714659,0.646855,0.905124,0.008756,0.042669,0.060727,67.325905,90.662064,1966.773071,122.539299,2781.169922,471.405273,1966.773071,122.539299,2781.169922,471.405273,12,15,0.017113,2464.467529,2781.169922,471.405273,0.017113,2464.467529,2781.169922,471.405273,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,1,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1831.866577,1655.938354,0.630370,0.769608,0.035086,0.020144,0.335139,0.200174,0.665675,0.994390,0.714659,0.646025,0.903962,0.008756,0.042646,0.060692,66.970390,91.018753,1961.057129,122.996544,2786.897705,474.135254,1961.057129,122.996544,2786.897705,474.135254,12,15,0.017212,18930.535156,2786.897705,474.135254,0.017212,18930.535156,2786.897705,474.135254,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,2,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1835.911255,1663.228027,0.631761,0.772996,0.034366,0.019866,0.328266,0.197420,0.568617,0.884149,0.714659,0.647439,0.905941,0.008756,0.042972,0.061145,71.065201,89.674591,1920.837646,177.447174,2748.556641,469.421234,1920.837646,177.447174,2748.556641,469.421234,12,15,119.622078,364.873077,2748.556641,469.421234,119.622078,364.873077,2748.556641,469.421234,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,3,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1829.721313,1656.134888,0.629631,0.769700,0.035185,0.020099,0.336084,0.199728,0.686844,1.041961,0.714659,0.646859,0.905129,0.008756,0.041526,0.059156,67.625069,86.931793,1966.587646,123.000130,2780.694336,241.545090,1966.587646,123.000130,2780.694336,241.545090,12,15,0.017096,3189.494385,2780.694336,241.545090,0.017096,3189.494385,2780.694336,241.545090,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,4,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1827.177002,1664.849854,0.628756,0.773750,0.034932,0.019722,0.333670,0.195990,0.685446,1.079836,0.714659,0.651168,0.911159,0.008756,0.039517,0.056410,76.709206,72.954597,1952.460938,228.328461,2728.646729,285.440002,1952.460938,228.328461,2728.646729,285.440002,12,15,60.398853,1010.131287,2728.646729,285.440002,60.398853,1010.131287,2728.646729,285.440002,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,5,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1841.875854,1668.730469,0.633814,0.775554,0.034787,0.019567,0.332287,0.194449,0.673582,1.064132,0.714659,0.647477,0.905995,0.008756,0.037173,0.053186,67.917076,73.432526,1944.369629,123.562042,2707.196289,288.548553,1944.369629,123.562042,2707.196289,288.548553,12,15,0.017096,2942.744385,2707.196289,288.548553,0.017096,2942.744385,2707.196289,288.548553,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,6,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1829.721313,1656.134888,0.629631,0.769700,0.035185,0.020099,0.336084,0.199728,0.686844,1.041961,0.714659,0.646859,0.905129,0.008756,0.041526,0.059156,67.625084,86.931793,1966.587646,123.000031,2780.694336,241.545090,1966.587646,123.000031,2780.694336,241.545090,12,15,0.017096,3188.374023,2780.694336,241.545090,0.017096,3188.374023,2780.694336,241.545090,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,7,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1800.935913,1635.430664,0.619726,0.760077,0.035337,0.020874,0.337537,0.207430,0.707499,1.135861,0.714659,0.648982,0.908100,0.008756,0.043451,0.061810,76.521423,84.621376,1975.091187,228.124069,2887.923584,246.013260,1975.091187,228.124069,2887.923584,246.013260,12,15,153.362595,517.392761,2887.923584,246.013260,153.362595,517.392761,2887.923584,246.013260,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,-1,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1824.889404,1652.188599,0.627969,0.767866,0.035362,0.020287,0.337775,0.201600,0.653508,0.979076,0.714659,0.647026,0.905364,0.008756,0.042676,0.060737,67.343361,90.322334,1976.478882,122.917625,2806.755127,470.617310,1976.478882,122.917625,2806.755127,470.617310,12,15,0.017096,1947.734131,2806.755127,470.617310,0.017096,1947.734131,2806.755127,470.617310,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,-2,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1829.628174,1656.040039,0.629599,0.769656,0.035188,0.020102,0.336117,0.199762,0.686788,1.042289,0.714659,0.646855,0.905124,0.008756,0.042760,0.060852,67.621353,90.763351,1966.778564,122.994194,2781.169922,472.791840,1966.778564,122.994194,2781.169922,472.791840,12,15,0.017096,3177.827148,2781.169922,472.791840,0.017096,3177.827148,2781.169922,472.791840,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,-3,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1829.719604,1656.136963,0.629631,0.769701,0.035185,0.020099,0.336084,0.199727,0.686827,1.041950,0.714659,0.646860,0.905132,0.008756,0.042764,0.060858,67.625275,90.780388,1966.589478,123.000824,2780.683105,472.898071,1966.589478,123.000824,2780.683105,472.898071,12,15,0.017096,3191.318115,2780.683105,472.898071,0.017096,3191.318115,2780.683105,472.898071,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,-4,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1829.628174,1656.040039,0.629599,0.769656,0.035188,0.020102,0.336117,0.199762,0.686788,1.042289,0.714659,0.646855,0.905124,0.008756,0.042760,0.060852,67.621353,90.763351,1966.778564,122.994194,2781.169922,472.791840,1966.778564,122.994194,2781.169922,472.791840,12,15,0.017096,3177.827148,2781.169922,472.791840,0.017096,3177.827148,2781.169922,472.791840,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,-5,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1829.628174,1656.040039,0.629599,0.769656,0.035188,0.020102,0.336117,0.199762,0.686788,1.042289,0.714659,0.646855,0.905124,0.008756,0.042760,0.060852,67.621353,90.763351,1966.778564,122.994194,2781.169922,472.791840,1966.778564,122.994194,2781.169922,472.791840,12,15,0.017096,3177.827148,2781.169922,472.791840,0.017096,3177.827148,2781.169922,472.791840,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,-6,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1829.628174,1656.040039,0.629599,0.769656,0.035188,0.020102,0.336117,0.199762,0.686788,1.042289,0.714659,0.646855,0.905124,0.008756,0.042760,0.060852,67.621353,90.763351,1966.778564,122.994194,2781.169922,472.791840,1966.778564,122.994194,2781.169922,472.791840,12,15,0.017096,3177.827148,2781.169922,472.791840,0.017096,3177.827148,2781.169922,472.791840,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,-7,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1869.904419,1676.847534,0.643459,0.779326,0.033943,0.019309,0.324222,0.191880,0.671224,0.957889,0.714659,0.640874,0.896756,0.008756,0.041462,0.059048,67.361206,90.112015,1897.177856,121.717125,2671.423828,467.200134,1897.177856,121.717125,2671.423828,467.200134,12,15,0.017096,877.785217,2671.423828,467.200134,0.017096,877.785217,2671.423828,467.200134,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,666,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1823.788574,1552.214233,0.627590,0.721402,0.034881,0.023483,0.333179,0.233358,0.997760,1.064216,0.714659,0.608241,0.851093,0.008756,0.039867,0.056751,65.778542,84.951546,1949.590942,118.797112,3248.902832,429.317871,1949.590942,118.797112,3248.902832,429.317871,12,15,0.017096,343.559845,3248.902832,429.317871,0.017096,343.559845,3248.902832,429.317871,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,667,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1868.974976,1659.947266,0.643139,0.771472,0.033621,0.019490,0.321148,0.193679,0.911937,0.790255,0.714659,0.634731,0.888159,0.008756,0.043009,0.061158,64.984909,96.540405,1879.190552,116.300880,2696.481689,497.239105,1879.190552,116.300880,2696.481689,497.239105,12,15,0.017096,565.817139,2696.481689,497.239105,0.017096,565.817139,2696.481689,497.239105,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,668,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1899.025391,1667.252563,0.653480,0.774867,0.029909,0.018244,0.285689,0.181301,1.006327,1.590451,0.714659,0.627436,0.877952,0.008756,0.034073,0.048876,81.650986,55.305477,1671.699341,231.584167,2524.138672,407.570923,1671.699341,231.584167,2524.138672,407.570923,12,15,505.812439,483.433350,2524.138672,407.570923,505.812439,483.433350,2524.138672,407.570923,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,669,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1838.174927,1633.881958,0.632540,0.759358,0.034499,0.019920,0.329532,0.197951,1.883806,2.626495,0.714659,0.635232,0.888861,0.008756,0.039657,0.056549,65.992538,83.446609,1928.246338,118.609207,2755.950928,420.137756,1928.246338,118.609207,2755.950928,420.137756,12,15,0.017096,466.091034,2755.950928,420.137756,0.017096,466.091034,2755.950928,420.137756,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,670,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1777.597290,1655.654663,0.611695,0.769477,0.036487,0.018562,0.348520,0.184454,1.640126,1.811222,0.714659,0.665633,0.931400,0.008756,0.044153,0.062827,64.281044,92.069061,2039.353760,117.942108,2568.042725,462.443207,2039.353760,117.942108,2568.042725,462.443207,12,15,0.017124,9504.811523,2568.042725,462.443207,0.017124,9504.811523,2568.042725,462.443207,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,671,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1792.089111,1555.748657,0.616682,0.723045,0.034800,0.022276,0.332413,0.221365,2.336010,2.483260,0.714659,0.620410,0.868120,0.008756,0.045980,0.065212,77.900406,93.385651,1945.103271,215.951736,3081.935791,475.137939,1945.103271,215.951736,3081.935791,475.137939,12,15,199.809875,441.011322,3081.935791,475.137939,199.809875,441.011322,3081.935791,475.137939,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,672,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1743.485596,1536.766846,0.599957,0.714223,0.038244,0.024232,0.365305,0.240807,1.060581,1.533055,0.714659,0.629924,0.881434,0.008756,0.046143,0.065464,67.584038,95.518188,2137.572266,125.272179,3352.609375,501.332733,2137.572266,125.272179,3352.609375,501.332733,12,15,0.017096,212.358719,3352.609375,501.332733,0.017096,212.358719,3352.609375,501.332733,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,673,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1783.363037,1542.132080,0.613679,0.716716,0.034603,0.023522,0.330523,0.233744,1.639098,2.482405,0.714659,0.617989,0.864733,0.008756,0.042782,0.060793,69.735016,88.095276,1934.046997,166.946030,3254.278809,450.918671,1934.046997,166.946030,3254.278809,450.918671,12,15,333.865967,284.607666,3254.278809,450.918671,333.865967,284.607666,3254.278809,450.918671,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,674,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1799.431885,1581.653076,0.619208,0.735084,0.036181,0.021942,0.345596,0.218045,1.045684,1.194151,0.714659,0.628166,0.878974,0.008756,0.077684,0.109233,63.924736,187.356552,2022.247925,116.311218,3035.711914,688.178284,2022.247925,116.311218,3035.711914,688.178284,12,15,0.017096,172.051941,3035.711914,688.178284,0.017096,172.051941,3035.711914,688.178284,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,675,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1815.426147,1614.660889,0.624712,0.750424,0.035436,0.021061,0.338483,0.209290,1.234468,1.627324,0.714659,0.635626,0.889411,0.008756,0.042052,0.059842,65.129623,89.752960,1980.626465,117.371521,2913.814941,453.474701,1980.626465,117.371521,2913.814941,453.474701,12,15,0.017096,483.842407,2913.814941,453.474701,0.017096,483.842407,2913.814941,453.474701,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,676,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1874.559082,1742.014893,0.645061,0.809613,0.031794,0.015599,0.303698,0.155010,2.093232,2.307608,0.714659,0.664128,0.929293,0.008756,0.043025,0.061271,86.689507,79.034546,1777.082397,307.412567,2158.112793,353.194641,1777.082397,307.412567,2158.112793,353.194641,12,15,336.588043,714.773132,2158.112793,353.194641,336.588043,714.773132,2158.112793,353.194641,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,677,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1944.843628,1640.641235,0.669247,0.762499,0.026150,0.020019,0.249782,0.198936,1.111608,1.362182,0.714659,0.602876,0.843585,0.008756,0.039723,0.056536,76.980347,86.421936,1461.594482,220.982376,2769.660645,437.108948,1461.594482,220.982376,2769.660645,437.108948,12,15,1054.895996,509.342651,2769.660645,437.108948,1054.895996,509.342651,2769.660645,437.108948,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,678,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1760.437744,1598.790283,0.605790,0.743048,0.037090,0.021181,0.354284,0.210482,1.575995,1.518962,0.714659,0.649037,0.908178,0.008756,0.041316,0.058873,70.423836,79.168030,2073.080811,129.456009,2930.411133,353.508087,2073.080811,129.456009,2930.411133,353.508087,12,15,0.017096,588.770691,2930.411133,353.508087,0.017096,588.770691,2930.411133,353.508087,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,679,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1798.824219,1707.829468,0.618999,0.793725,0.035966,0.016733,0.343545,0.166281,1.458224,1.287124,0.714659,0.678507,0.949414,0.008756,0.038890,0.055647,68.358406,73.279549,2010.244873,125.521591,2315.030518,306.132812,2010.244873,125.521591,2315.030518,306.132812,12,15,0.017096,244.194748,2315.030518,306.132812,0.017096,244.194748,2315.030518,306.132812,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,680,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1712.161743,1613.842407,0.589178,0.750044,0.038661,0.020573,0.369286,0.204437,1.850885,2.007673,0.714659,0.673620,0.942576,0.008756,0.039003,0.055784,64.495544,70.963989,2160.865967,118.784653,2846.254150,289.411011,2160.865967,118.784653,2846.254150,289.411011,12,15,0.017096,492.018524,2846.254150,289.411011,0.017096,492.018524,2846.254150,289.411011,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,681,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1838.766479,1661.367188,0.632744,0.772132,0.034405,0.018130,0.328631,0.180169,3.136559,3.196663,0.714659,0.645710,0.903523,0.008756,0.041409,0.058990,64.822311,88.999481,1922.974243,116.478287,2508.388184,445.659332,1922.974243,116.478287,2508.388184,445.659332,12,15,0.017096,462.598297,2508.388184,445.659332,0.017096,462.598297,2508.388184,445.659332,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,682,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1840.866455,1657.226562,0.633467,0.770207,0.034176,0.018311,0.326453,0.181963,2.925408,3.155479,0.714659,0.643366,0.900243,0.008756,0.035839,0.051348,65.931213,70.707733,1910.228760,118.516045,2533.360352,280.201233,1910.228760,118.516045,2533.360352,280.201233,12,15,0.017096,2756.588135,2533.360352,280.201233,0.017096,2756.588135,2533.360352,280.201233,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,683,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1907.540405,1656.494751,0.656410,0.769867,0.029412,0.019078,0.280946,0.189580,1.544034,1.578412,0.714659,0.620605,0.868393,0.008756,0.039198,0.055871,73.664383,82.790886,1643.945312,189.716202,2639.412842,413.665283,1643.945312,189.716202,2639.412842,413.665283,12,15,592.031738,379.440186,2639.412842,413.665283,592.031738,379.440186,2639.412842,413.665283,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,684,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1868.185669,1709.814575,0.642868,0.794648,0.033484,0.016970,0.319834,0.168635,2.072469,2.228481,0.714659,0.654075,0.915227,0.008756,0.036493,0.052281,67.569351,72.637360,1871.501221,122.235794,2347.798584,300.515076,1871.501221,122.235794,2347.798584,300.515076,12,15,0.017096,520.060059,2347.798584,300.515076,0.017096,520.060059,2347.798584,300.515076,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,685,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1862.920044,1681.604248,0.641056,0.781537,0.031600,0.018144,0.301844,0.180301,1.611616,2.074570,0.714659,0.645102,0.902671,0.008756,0.045219,0.064233,92.385559,83.303780,1766.231323,359.750336,2510.215088,404.072876,1766.231323,359.750336,2510.215088,404.072876,12,15,392.051300,852.277222,2510.215088,404.072876,392.051300,852.277222,2510.215088,404.072876,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,686,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1883.220459,1641.103638,0.648041,0.762714,0.033005,0.020275,0.315265,0.201482,2.099802,1.649484,0.714659,0.622779,0.871435,0.008756,0.045175,0.064108,87.457550,91.448494,1844.765869,222.877350,2805.112061,473.040894,1844.765869,222.877350,2805.112061,473.040894,12,15,8.848297,8031.946777,2805.112061,473.040894,8.848297,8031.946777,2805.112061,473.040894,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,687,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1931.359253,1795.381104,0.664606,0.834415,0.026979,0.013662,0.257702,0.135761,1.047683,1.637417,0.714659,0.664343,0.929595,0.008756,0.039834,0.056890,74.428497,82.472061,1507.937866,203.445206,1890.116577,404.516602,1507.937866,203.445206,1890.116577,404.516602,12,15,955.512573,450.380798,1890.116577,404.516602,955.512573,450.380798,1890.116577,404.516602,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,688,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1854.021606,1689.827393,0.637994,0.785359,0.034115,0.017897,0.325870,0.177851,2.206802,2.411679,0.714659,0.651368,0.911439,0.008756,0.043468,0.061841,70.207794,92.855240,1906.818848,128.192795,2476.112549,476.401886,1906.818848,128.192795,2476.112549,476.401886,12,15,0.017096,660.360962,2476.112549,476.401886,0.017096,660.360962,2476.112549,476.401886,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,689,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1902.851807,1816.352539,0.654797,0.844162,0.032654,0.012586,0.311914,0.125074,2.175758,2.698287,0.714659,0.682172,0.954542,0.008756,0.046433,0.066016,81.836136,95.826233,1825.153809,254.318390,1741.331665,488.473175,1825.153809,254.318390,1741.331665,488.473175,12,15,19.943115,6509.554688,1741.331665,488.473175,19.943115,6509.554688,1741.331665,488.473175,0.463190,0.045503,0.775712,0.007764
